(443, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(449, 2, 1, 10, [2.35E-8, 0.06, 1.96E-8, 0.02, 2.47E-8, 5.21E-3, 3.57E-8, 1.95E-3, 5.56E-8, 7.81E-4])
(457, 2, 1, 10, [6.68E-8, 0.06, 5.57E-8, 0.02, 7.02E-8, 5.21E-3, 1.01E-7, 1.95E-3, 1.58E-7, 7.81E-4])
(461, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(463, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(467, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(479, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(487, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(491, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(499, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(503, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(509, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(521, 2, 1, 10, [1.50E-8, 0.06, 1.25E-8, 0.02, 1.58E-8, 5.21E-3, 2.28E-8, 1.95E-3, 3.56E-8, 7.81E-4])
(523, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(541, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(547, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(557, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(563, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(569, 2, 1, 10, [1.15E-8, 0.06, 9.61E-9, 0.02, 1.21E-8, 5.21E-3, 1.75E-8, 1.95E-3, 2.73E-8, 7.81E-4])
(571, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(577, 2, 1, 10, [3.32E-8, 0.06, 2.77E-8, 0.02, 3.48E-8, 5.21E-3, 5.04E-8, 1.95E-3, 7.86E-8, 7.81E-4])
(587, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(593, 2, 1, 10, [1.02E-8, 0.06, 8.49E-9, 0.02, 1.07E-8, 5.21E-3, 1.55E-8, 1.95E-3, 2.41E-8, 7.81E-4])
(599, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(601, 2, 1, 10, [0.35, 0.19, 0.12, 0.08, 0.05, 0.04, 0.03, 0.02, 0.01, 8.59E-3])
(607, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(613, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(617, 2, 1, 10, [9.05E-9, 0.06, 7.54E-9, 0.02, 9.50E-9, 5.21E-3, 1.37E-8, 1.95E-3, 2.14E-8, 7.81E-4])
(619, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(631, 2, 1, 10, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4])
(641, 2, 1, 10, [8.07E-9, 0.06, 6.72E-9, 0.02, 8.47E-9, 5.21E-3, 1.22E-8, 1.95E-3, 1.91E-8, 7.81E-4])
