(541, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.16E-5])
(547, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.18E-5])
(557, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.17E-5])
(563, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.19E-5])
(569, 2, 1, 15, [1.15E-8, 0.06, 9.61E-9, 0.02, 1.21E-8, 5.21E-3, 1.75E-8, 1.95E-3, 2.73E-8, 7.81E-4, 4.47E-8, 3.25E-4, 7.57E-8, 1.39E-4, 1.31E-7])
(571, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.19E-5])
(577, 2, 1, 15, [3.32E-8, 0.06, 2.77E-8, 0.02, 3.48E-8, 5.21E-3, 5.04E-8, 1.95E-3, 7.86E-8, 7.81E-4, 1.29E-7, 3.25E-4, 2.18E-7, 1.39E-4, 3.78E-7])
(587, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.19E-5])
(593, 2, 1, 15, [1.02E-8, 0.06, 8.49E-9, 0.02, 1.07E-8, 5.21E-3, 1.55E-8, 1.95E-3, 2.41E-8, 7.81E-4, 3.95E-8, 3.25E-4, 6.69E-8, 1.39E-4, 1.16E-7])
(599, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.19E-5])
(601, 2, 1, 15, [0.35, 0.19, 0.12, 0.08, 0.05, 0.04, 0.03, 0.02, 0.01, 8.59E-3, 6.03E-3, 4.23E-3, 2.97E-3, 2.09E-3, 1.47E-3])
(607, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.19E-5])
(613, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.84E-3, 5.21E-3, 3.16E-3, 1.95E-3, 1.23E-3, 7.81E-4, 5.02E-4, 3.25E-4, 2.12E-4, 1.39E-4, 9.18E-5])
